file_a,file_b,label,clone_type,error,string_similarity_ratio,jaccard_similarity,tfidf_cosine_similarity,entropy_difference,markov_similarity,kl_similarity,ast_node_type_jaccard,ast_sequence_similarity,ast_node_count_similarity,ast_depth_similarity,tree_edit_similarity,apted_tree_edit_similarity,semantic_successful_overlap,semantic_output_similarity,embedding_cosine_similarity
submission128.py,submission130.py,1,3,,0.5965770171149144,1.0,0.9996650729997321,0.05216348963091688,0.995083269578585,0.9988511561510358,1.0,0.9372693726937269,0.8951048951048951,1.0,0.8811188811188811,0.8811188811188811,0.0,0.0,0.8977707532418667
submission129.py,submission130.py,1,3,,0.5811863391252247,0.9444444444444444,0.9984778851427071,0.11878962671955051,0.9879871868667387,0.9336619293274963,0.782608695652174,0.9057971014492754,0.9300699300699301,1.0,0.8181818181818181,0.8531468531468531,0.0,0.0,0.9316015481480721
submission127.py,submission131.py,0,0,,0.576893649579189,1.0,0.9974177221385812,0.03951180017096023,0.9966269107118124,0.9949781659868778,1.0,0.9400921658986175,0.8869565217391304,1.0,0.8869565217391304,0.8869565217391304,0.0,0.0,0.935450482159264
submission128.py,submission131.py,0,0,,0.46749654218533887,1.0,0.9945088478927702,0.0834318173789188,0.98224766475998,0.9833128095309476,1.0,0.8395061728395061,0.8984375,1.0,0.6953125,0.6953125,0.0,0.0,0.9092991022635205
submission129.py,submission131.py,1,3,,0.4381338742393509,0.9444444444444444,0.9941335284382956,0.15005795446755243,0.9766729501423379,0.9287328289228058,0.782608695652174,0.8306451612903226,0.8646616541353384,1.0,0.6691729323308271,0.6691729323308271,0.0,0.0,0.8967327392015267
submission130.py,submission131.py,1,3,,0.476010101010101,1.0,0.995821477976851,0.03126832774800192,0.9857266146181712,0.9881489347997864,1.0,0.813953488372093,0.8041958041958042,1.0,0.6223776223776224,0.6223776223776224,0.0,0.0,0.8811756300680439
submission132.py,submission133.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
submission132.py,submission134.py,0,0,,0.24773413897280966,0.75,0.8487812108071334,0.08182586518391499,0.9175314415343837,0.3410456679340951,0.75,0.6495726495726496,0.625,0.875,0.29166666666666663,0.4305555555555556,0.0,0.0,0.7756321520103019
submission133.py,submission134.py,0,0,,0.24773413897280966,0.75,0.8487812108071334,0.08182586518391499,0.9175314415343837,0.3410456679340951,0.75,0.6495726495726496,0.625,0.875,0.29166666666666663,0.4305555555555556,0.0,0.0,0.7756321520103019
submission132.py,submission135.py,1,2,,0.8193384223918575,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8376740017994626
submission133.py,submission135.py,1,2,,0.8193384223918575,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8376740017994626
submission134.py,submission135.py,0,0,,0.23163841807909605,0.75,0.8487812108071334,0.08182586518391499,0.9175314415343837,0.3410456679340951,0.75,0.6324786324786325,0.625,0.875,0.29166666666666663,0.4305555555555556,0.0,0.0,0.6791698255230874
submission132.py,submission136.py,0,0,,0.7154663518299882,1.0,0.9916407839771023,0.09246205357505621,0.9888575607626643,0.9872215857388655,1.0,0.8780487804878049,0.782608695652174,1.0,0.782608695652174,0.782608695652174,0.0,0.0,0.8555787807198851
submission133.py,submission136.py,0,0,,0.7154663518299882,1.0,0.9916407839771023,0.09246205357505621,0.9888575607626643,0.9872215857388655,1.0,0.8780487804878049,0.782608695652174,1.0,0.782608695652174,0.782608695652174,0.0,0.0,0.8555787807198851
submission134.py,submission136.py,0,0,,0.22886866059817945,0.75,0.8862192154821519,0.010636188391141221,0.9236182886900974,0.3607938775270443,0.75,0.5547445255474452,0.48913043478260865,0.875,0.25,0.34782608695652173,0.0,0.0,0.6813249879702462
submission135.py,submission136.py,0,0,,0.6853303471444568,1.0,0.9916407839771023,0.09246205357505621,0.9888575607626643,0.9872215857388655,1.0,0.8780487804878049,0.782608695652174,1.0,0.782608695652174,0.782608695652174,0.0,0.0,0.7648092859536777
submission137.py,submission138.py,1,3,,0.6287519747235387,1.0,0.9982303800621982,0.03810850776879038,0.9876218323586745,0.9899310124431652,1.0,0.7538461538461538,0.6049382716049383,1.0,0.6049382716049383,0.6049382716049383,0.0,0.0,0.9130232465268713
submission137.py,submission139.py,0,0,,0.4444444444444444,0.9333333333333333,0.9781005831651411,0.03181708719273724,0.9787347155768208,0.6507197290912697,0.9,0.768,0.6447368421052632,1.0,0.631578947368421,0.631578947368421,0.0,0.0,0.8846336388869683
submission138.py,submission139.py,1,3,,0.31865284974093266,0.9333333333333333,0.9805696878200791,0.006291420576053142,0.970923520923521,0.6545968410168739,0.9,0.8152866242038217,0.9382716049382716,1.0,0.6296296296296297,0.6296296296296297,0.0,0.0,0.8679086740912408
submission137.py,submission140.py,1,3,,0.7257731958762886,1.0,0.9961454483209349,0.006815359723964853,0.9759517842224609,0.9916088054681752,1.0,0.9514563106796117,0.9074074074074074,1.0,0.9074074074074074,0.9074074074074074,0.0,0.0,0.9948860648850109
submission138.py,submission140.py,0,0,,0.3486238532110092,1.0,0.9968107346384589,0.04492386749275523,0.9671201814058957,0.9893092199097823,1.0,0.7703703703703704,0.6666666666666667,1.0,0.5925925925925926,0.6296296296296297,0.0,0.0,0.9154881823355107
submission139.py,submission140.py,0,0,,0.1987179487179487,0.9333333333333333,0.9804636843552869,0.03863244691670209,0.9746532379185441,0.6558220548376804,0.9,0.8,0.7105263157894737,1.0,0.618421052631579,0.6710526315789473,0.0,0.0,0.891142578116287
submission137.py,submission141.py,0,0,,0.10443864229765012,0.7777777777777778,0.9833702432467439,0.07521750215171297,0.9545201485051109,0.6817594147742786,0.782608695652174,0.6438356164383562,0.5051546391752577,0.6923076923076923,0.3711340206185567,0.44329896907216493,0.0,0.0,0.7310828247464124
submission138.py,submission141.py,0,0,,0.0855614973262032,0.7777777777777778,0.9871117216379948,0.11332600992050335,0.9521511307225593,0.6887906195525865,0.782608695652174,0.7752808988764045,0.8350515463917526,0.6923076923076923,0.3608247422680413,0.5360824742268041,0.0,0.0,0.7126855272114
submission139.py,submission141.py,0,0,,0.08839779005524862,0.8333333333333334,0.9931651238149913,0.1070345893444502,0.9594589023160451,0.7855774722987844,0.72,0.7514450867052023,0.7835051546391752,0.6923076923076923,0.4639175257731959,0.5670103092783505,0.0,0.0,0.712304015471009
submission139.py,submission150.py,1,2,,0.4339622641509434,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6559979045338921
submission140.py,submission141.py,0,0,,0.10165184243964422,0.7777777777777778,0.9905749587562614,0.06840214242774811,0.9743247620798641,0.6917023109215816,0.782608695652174,0.6887417218543046,0.5567010309278351,0.6923076923076923,0.3608247422680413,0.4742268041237113,0.0,0.0,0.7353225188152482
submission142.py,submission143.py,1,3,,0.593103448275862,1.0,0.9961342175466588,0.015166593183103316,0.9822026612842939,0.9866278495659578,1.0,0.825,0.7021276595744681,0.8888888888888888,0.7021276595744681,0.7021276595744681,0.0,0.0,0.8977015125699452
submission142.py,submission144.py,1,3,,0.49142857142857144,1.0,0.9888403541688393,0.03813241885179419,0.9705520669806385,0.9637434423211656,1.0,0.6947368421052632,0.532258064516129,0.8888888888888888,0.532258064516129,0.532258064516129,0.0,0.0,0.8398432777422521
submission143.py,submission144.py,1,3,,0.693069306930693,1.0,0.9975761422939516,0.022965825668690876,0.9883494056963444,0.9931231116476407,1.0,0.8623853211009175,0.7580645161290323,1.0,0.7580645161290323,0.7580645161290323,0.0,0.0,0.9402195125214811
submission142.py,submission145.py,1,3,,0.49142857142857144,1.0,0.9888403541688393,0.03813241885179419,0.9705520669806385,0.9637434423211656,1.0,0.6947368421052632,0.532258064516129,0.8888888888888888,0.532258064516129,0.532258064516129,0.0,0.0,0.8398432777422521
submission143.py,submission145.py,1,3,,0.693069306930693,1.0,0.9975761422939516,0.022965825668690876,0.9883494056963444,0.9931231116476407,1.0,0.8623853211009175,0.7580645161290323,1.0,0.7580645161290323,0.7580645161290323,0.0,0.0,0.9402195125214811
submission144.py,submission145.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
submission142.py,submission146.py,1,3,,0.5135699373695198,1.0,0.9961342175466588,0.015166593183103316,0.9822026612842939,0.9866278495659578,1.0,0.7951807228915663,0.6599999999999999,0.8888888888888888,0.6599999999999999,0.6599999999999999,0.0,0.0,0.8334362081865265
submission143.py,submission146.py,0,0,,0.49642857142857144,1.0,1.0,0.0,1.0,1.0,1.0,0.9690721649484536,0.94,1.0,0.94,0.94,0.0,0.0,0.794149118619085
submission144.py,submission146.py,0,0,,0.37538461538461537,1.0,0.9975761422939516,0.022965825668690876,0.9883494056963444,0.9931231116476407,1.0,0.8928571428571429,0.8064516129032258,1.0,0.7096774193548387,0.7096774193548387,0.0,0.0,0.7479319986915718
submission145.py,submission146.py,0,0,,0.37538461538461537,1.0,0.9975761422939516,0.022965825668690876,0.9883494056963444,0.9931231116476407,1.0,0.8928571428571429,0.8064516129032258,1.0,0.7096774193548387,0.7096774193548387,0.0,0.0,0.7479319986915718
submission147.py,submission148.py,1,2,,0.45924082140634725,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8807135759367964
submission148.py,submission149.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999998
submission131.py,submission151.py,1,2,,0.216,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6203311679517063
submission119.py,submission152.py,1,2,,0.43797195253505933,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9208244350761593
submission130.py,submission153.py,1,2,,0.12748597654258031,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6404081096922447
submission142.py,submission154.py,1,2,,0.36318407960199006,1.0,0.9999999999999998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8345353873760031
submission145.py,submission155.py,1,2,,0.5782493368700266,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8509065480584854
submission147.py,submission156.py,1,2,,0.7397899649941657,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8809480264557875
submission122.py,submission157.py,1,2,,0.18513513513513513,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7338965016664627
submission115.py,submission158.py,1,2,,0.3800592300098717,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8063937639507754
submission105.py,submission159.py,1,2,,0.5609418282548476,1.0,0.9999999999999998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.864260756523227
submission87.py,submission160.py,1,2,,0.5861690450054885,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7940380069021743
submission131.py,submission161.py,1,2,,0.3500334001336005,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6304727972270534
submission162.py,submission163.py,1,2,,0.2119071644803229,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7122195464585603
submission162.py,submission164.py,1,2,,0.22088353413654618,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6458885255301382
submission162.py,submission164.py,1,2,,0.22088353413654618,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6458885255301382
submission162.py,submission165.py,1,2,,0.2829076620825147,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6235508845231431
submission163.py,submission164.py,1,2,,0.28934506353861195,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6659110681255412
submission163.py,submission165.py,1,2,,0.1722488038277512,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6428130789317096
submission164.py,submission165.py,1,2,,0.1619047619047619,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6644427326226707
submission166.py,submission167.py,1,2,,0.14681647940074907,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8160829904799364
submission166.py,submission168.py,1,2,,0.18370165745856354,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7576256202098198
submission166.py,submission169.py,1,2,,0.127208480565371,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7220078257109448
submission167.py,submission168.py,1,2,,0.14790996784565916,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.734511669948331
submission167.py,submission169.py,1,2,,0.20893561103810776,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7640138176759309
submission168.py,submission169.py,1,2,,0.24587155963302754,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7748851259695152
submission170.py,submission171.py,1,2,,0.11189913317572892,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6880880735463616
submission170.py,submission172.py,1,2,,0.19364375461936437,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7626835014952651
submission170.py,submission173.py,1,2,,0.25597532767925985,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7785877306477592
submission170.py,submission174.py,1,2,,0.3201243201243201,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7168368747227234
submission171.py,submission172.py,1,2,,0.08723135271807839,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7163073397487546
submission171.py,submission173.py,1,2,,0.3577981651376147,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7613824325002236
submission171.py,submission174.py,1,2,,0.15303430079155672,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7015400611435083
submission172.py,submission173.py,1,2,,0.12173913043478261,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7258554614985101
submission172.py,submission174.py,1,2,,0.14,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6978565340146055
submission173.py,submission174.py,1,2,,0.18264248704663213,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6562279278402382
submission175.py,submission176.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0
submission177.py,submission178.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,1.0
submission179.py,submission180.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0000000000000002
submission181.py,submission182.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0000000000000002
submission183.py,submission184.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0000000000000002
submission185.py,submission186.py,1,1,,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0000000000000002
submission187.py,submission188.py,1,1,,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0000000000000002
submission189.py,submission190.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0
submission191.py,submission192.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.9999999999999999
submission193.py,submission194.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0
submission195.py,submission196.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0000000000000002
submission197.py,submission198.py,1,1,,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0
submission199.py,submission200.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0000000000000002
submission201.py,submission202.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.9999999999999999
submission203.py,submission204.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission205.py,submission206.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0
submission207.py,submission208.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission209.py,submission210.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0
submission211.py,submission212.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission213.py,submission214.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission215.py,submission216.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0000000000000002
submission217.py,submission218.py,1,1,,1.0,1.0,0.9999999999999998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission219.py,submission220.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0
submission221.py,submission222.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.9999999999999998
submission223.py,submission224.py,1,1,,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.9999999999999999
submission225.py,submission226.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0
submission227.py,submission228.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.9999999999999998
submission229.py,submission230.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0
submission231.py,submission232.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission233.py,submission234.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
submission235.py,submission236.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0
submission237.py,submission238.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0000000000000002
submission239.py,submission240.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999
submission241.py,submission242.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0
submission243.py,submission244.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0
submission245.py,submission246.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0
submission247.py,submission248.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.9999999999999998
submission249.py,submission250.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0000000000000002
submission251.py,submission252.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0
submission253.py,submission254.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
submission255.py,submission256.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0
submission257.py,submission258.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.9999999999999999
submission259.py,submission260.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0000000000000002
submission261.py,submission262.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0
submission263.py,submission264.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0000000000000002
submission265.py,submission266.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0
submission267.py,submission268.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission269.py,submission270.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0
submission271.py,submission272.py,1,1,,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
submission273.py,submission274.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9999999999999999
submission275.py,submission276.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999998
submission277.py,submission278.py,1,1,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.9999999999999998
submission279.py,submission280.py,1,1,,1.0,1.0,0.9999999999999998,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0
submission281.py,submission282.py,1,3,,0.8059701492537313,0.5714285714285714,0.9426866733668646,0.2601383615383037,0.9319727891156463,0.2875192056588768,0.5909090909090909,0.7457627118644068,0.7352941176470589,0.8888888888888888,0.4117647058823529,0.6176470588235294,0.7142857142857143,1.0,0.9671531759384411
submission283.py,submission284.py,1,3,,0.7419354838709677,0.75,0.9233005193553656,0.11921602658193864,0.9598639455782313,0.37571954869537866,0.8461538461538461,0.9375,1.0,1.0,0.6875,0.8125,0.5,1.0,0.99352251811341
submission285.py,submission286.py,1,3,,0.5517241379310345,0.6666666666666666,0.9153078406950119,0.19851748821546433,0.9084724799010513,0.29182957358504186,0.4444444444444444,0.45,0.6,0.8888888888888888,0.040000000000000036,0.24,0.5,1.0,0.9197299538085448
submission287.py,submission288.py,1,3,,0.6798029556650246,0.6923076923076923,0.8853279340521983,0.13720326440395914,0.9555677655677656,0.2557573418704835,0.6666666666666666,0.5714285714285714,0.8529411764705882,0.875,0.2941176470588235,0.6176470588235294,1.0,1.0,0.9722015752743596
submission289.py,submission290.py,1,3,,0.6979166666666666,0.5,0.9111284623300269,0.13383780153381908,0.9642670254915153,0.23060830574700747,0.5294117647058824,0.5714285714285714,0.48484848484848486,0.75,0.2727272727272727,0.4242424242424242,0.4,1.0,0.9638687907746444
submission291.py,submission292.py,1,3,,0.7865168539325843,0.8125,0.9184681863612081,0.08559855727625543,0.9399416909620991,0.4467704789218566,0.631578947368421,0.7391304347826086,0.9166666666666666,0.8888888888888888,0.0,0.5,0.4,1.0,0.9506742483725812
submission293.py,submission294.py,1,3,,0.7796610169491526,0.75,0.9476672974178612,0.12823488730762644,0.9107142857142857,0.4138726396954554,0.8333333333333334,0.9375,1.0,1.0,0.6875,0.8125,0.2857142857142857,1.0,0.9776430773810447
submission295.py,submission296.py,1,3,,0.7865168539325843,0.47058823529411764,0.8913949595990917,0.1422171376813801,0.9175574991901523,0.20426460050204295,0.47368421052631576,0.6086956521739131,0.9166666666666666,0.8571428571428572,0.29166666666666663,0.45833333333333337,0.5,1.0,0.9576653059619326
submission297.py,submission298.py,1,3,,0.7559055118110236,0.8333333333333334,0.9240699594803877,0.053778394738878355,0.891156462585034,0.4574214245148879,0.7857142857142857,0.8125,0.8823529411764706,1.0,0.3529411764705882,0.7058823529411764,0.5,1.0,0.9721081607830373
submission299.py,submission300.py,1,3,,0.7521367521367521,0.7647058823529411,0.9658321036192496,0.02915960379875271,0.9486556527372854,0.45997668427558086,0.7058823529411765,0.7636363636363637,0.7741935483870968,1.0,0.5161290322580645,0.6129032258064516,0.4,1.0,0.9723573413201285
submission301.py,submission302.py,1,3,,0.6602870813397129,0.5263157894736842,0.8833784980399397,0.19889384057129833,0.8925122496551068,0.23433664438873325,0.5263157894736842,0.5384615384615384,0.48571428571428577,0.875,0.2857142857142857,0.4,0.7142857142857143,1.0,0.9242123987926759
submission303.py,submission304.py,1,3,,0.6338797814207651,0.6923076923076923,0.9476127772402975,0.5137030442329591,0.8982831227729187,0.37814241507702895,0.7142857142857143,0.6111111111111112,0.7142857142857143,1.0,0.4285714285714286,0.5238095238095238,0.2,1.0,0.8492898975777242
submission305.py,submission306.py,1,3,,0.8465608465608465,0.7692307692307693,0.8840635443890121,0.08163576075830825,0.9479105928085519,0.312136191238457,0.7333333333333333,0.7555555555555555,0.9565217391304348,0.875,0.13043478260869568,0.5217391304347826,0.2857142857142857,1.0,0.9707298188102765
submission307.py,submission308.py,1,1,,1.0,1.0,1.0000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0000000000000002
